S.No,From Date,To Date,PM2.5 (ug/m3),Ozone (ug/m3),SO2 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),CO (mg/m3)
632,24-Sep-2018 - 00:00,25-Sep-2018 - 00:00,35.33,23.84,21.66,69.35,15.3,0.62
633,25-Sep-2018 - 00:00,26-Sep-2018 - 00:00,60.24,33.4,16.02,99.95,14.81,0.65
634,26-Sep-2018 - 00:00,27-Sep-2018 - 00:00,58.04,28.11,13.97,92.85,15.14,0.82
635,27-Sep-2018 - 00:00,28-Sep-2018 - 00:00,34.95,37.27,13.38,93.78,14.18,0.52
636,28-Sep-2018 - 00:00,29-Sep-2018 - 00:00,,24.39,13.19,91.74,,0.5
637,29-Sep-2018 - 00:00,30-Sep-2018 - 00:00,65.38,63.99,15.9,134.31,18.76,1.06
638,30-Sep-2018 - 00:00,01-Oct-2018 - 00:00,64.03,43.58,18.88,116.13,17.31,0.58
639,01-Oct-2018 - 00:00,02-Oct-2018 - 00:00,54.1,46.06,22.71,108.9,17.66,0.62
640,02-Oct-2018 - 00:00,03-Oct-2018 - 00:00,64.04,49.84,20.57,127.7,17.33,0.89
641,03-Oct-2018 - 00:00,04-Oct-2018 - 00:00,71.78,48.74,16.8,139.99,19.99,0.83
642,04-Oct-2018 - 00:00,05-Oct-2018 - 00:00,67.08,45.9,7.46,132.76,16.27,0.71
643,05-Oct-2018 - 00:00,06-Oct-2018 - 00:00,79.31,48.89,4.09,131.1,15.93,0.7
644,06-Oct-2018 - 00:00,07-Oct-2018 - 00:00,67.46,43.41,8.24,119.44,17.58,0.71
645,07-Oct-2018 - 00:00,08-Oct-2018 - 00:00,83.59,48.22,6.51,161.46,17.57,0.72
646,08-Oct-2018 - 00:00,09-Oct-2018 - 00:00,100.4,47.87,7.39,168.95,13.7,0.97
647,09-Oct-2018 - 00:00,10-Oct-2018 - 00:00,97.25,44.5,5.33,159.27,5.49,0.82
648,10-Oct-2018 - 00:00,11-Oct-2018 - 00:00,50.06,35.23,1.95,91.3,4.11,0.48
649,11-Oct-2018 - 00:00,12-Oct-2018 - 00:00,13.87,11.78,0.74,21.61,3.88,0.24
650,12-Oct-2018 - 00:00,13-Oct-2018 - 00:00,19.19,14.51,0.52,26.98,7.13,0.3
651,13-Oct-2018 - 00:00,14-Oct-2018 - 00:00,19.92,25.02,0.92,29.81,4.5,0.35
652,14-Oct-2018 - 00:00,15-Oct-2018 - 00:00,29.65,8.43,1.02,52.83,1.45,0.68
653,15-Oct-2018 - 00:00,16-Oct-2018 - 00:00,,,,,,
654,16-Oct-2018 - 00:00,17-Oct-2018 - 00:00,65.37,78.56,5.2,112.67,44.16,0.86
655,17-Oct-2018 - 00:00,18-Oct-2018 - 00:00,101.82,48.96,5.23,159.08,47.13,1.21
656,18-Oct-2018 - 00:00,19-Oct-2018 - 00:00,79.75,57.84,4.11,129.64,41.11,1.05
657,19-Oct-2018 - 00:00,20-Oct-2018 - 00:00,,,,,,
658,20-Oct-2018 - 00:00,21-Oct-2018 - 00:00,50.89,21.76,6.55,129,47.22,1.13
659,21-Oct-2018 - 00:00,22-Oct-2018 - 00:00,90.05,18.84,7.04,140.63,40,0.93
660,22-Oct-2018 - 00:00,23-Oct-2018 - 00:00,82.31,25.14,7.46,141.27,37.15,0.73
661,23-Oct-2018 - 00:00,24-Oct-2018 - 00:00,73.44,28.28,5.08,126.71,25.43,0.58
662,24-Oct-2018 - 00:00,25-Oct-2018 - 00:00,49.85,27.63,6.55,106.81,38.07,0.64
663,25-Oct-2018 - 00:00,26-Oct-2018 - 00:00,89.12,26.4,13.99,140.29,61.47,0.88
664,26-Oct-2018 - 00:00,27-Oct-2018 - 00:00,68.6,24.6,12.97,126.16,60.83,0.74
665,27-Oct-2018 - 00:00,28-Oct-2018 - 00:00,67.62,17.52,8.87,112.72,64.03,0.76
666,28-Oct-2018 - 00:00,29-Oct-2018 - 00:00,81.13,26.96,7.17,130.25,44.97,0.58
667,29-Oct-2018 - 00:00,30-Oct-2018 - 00:00,40.39,18.15,3.56,76.41,37.44,0.54
668,30-Oct-2018 - 00:00,31-Oct-2018 - 00:00,33.82,13.84,3.33,60.13,54.62,0.38
669,31-Oct-2018 - 00:00,01-Nov-2018 - 00:00,95.79,9.15,3.76,79.97,63.54,1.06
670,01-Nov-2018 - 00:00,02-Nov-2018 - 00:00,43.71,15.39,3.44,69.69,44.06,0.51
671,02-Nov-2018 - 00:00,03-Nov-2018 - 00:00,60.22,15.18,4.35,111.95,50.37,0.83
672,03-Nov-2018 - 00:00,04-Nov-2018 - 00:00,90.14,16.17,4.96,134.44,47.59,1
673,04-Nov-2018 - 00:00,05-Nov-2018 - 00:00,83.11,22.84,6.14,125.85,46.08,1.17
674,05-Nov-2018 - 00:00,06-Nov-2018 - 00:00,83.9,21.06,5.63,138.76,50.58,0.89
675,06-Nov-2018 - 00:00,07-Nov-2018 - 00:00,96.99,30.74,8.3,146.51,42.03,0.7
676,07-Nov-2018 - 00:00,08-Nov-2018 - 00:00,102.27,40.66,6.31,143.91,32.43,0.74
677,08-Nov-2018 - 00:00,09-Nov-2018 - 00:00,116.86,38.87,11.15,161.91,43.47,0.89
678,09-Nov-2018 - 00:00,10-Nov-2018 - 00:00,98.27,31.23,13.63,136.45,51.65,0.92
679,10-Nov-2018 - 00:00,11-Nov-2018 - 00:00,91.79,23.41,8.08,131.45,50.54,0.95
680,11-Nov-2018 - 00:00,12-Nov-2018 - 00:00,78.89,17.6,6.34,117.94,51.8,0.83
681,12-Nov-2018 - 00:00,13-Nov-2018 - 00:00,104.88,21.78,9.5,167.56,70.52,0.98
682,13-Nov-2018 - 00:00,14-Nov-2018 - 00:00,135.79,22.42,8.16,209.96,60.51,1.21
683,14-Nov-2018 - 00:00,15-Nov-2018 - 00:00,126.32,16.47,8.82,230.31,60.8,1.32
684,15-Nov-2018 - 00:00,16-Nov-2018 - 00:00,97.01,18.4,9.05,222.28,59.96,1.04
685,16-Nov-2018 - 00:00,17-Nov-2018 - 00:00,74.85,15.05,10.54,188.48,64.03,1.2
686,17-Nov-2018 - 00:00,18-Nov-2018 - 00:00,99.92,21.93,9.68,183.2,56.67,0.8
687,18-Nov-2018 - 00:00,19-Nov-2018 - 00:00,92.06,19.71,7.12,153.67,63.89,0.94
688,19-Nov-2018 - 00:00,20-Nov-2018 - 00:00,98.32,21.13,10.19,187.07,75.99,1.04
689,20-Nov-2018 - 00:00,21-Nov-2018 - 00:00,114.83,23.51,13.65,212.37,97.15,1.38
690,21-Nov-2018 - 00:00,22-Nov-2018 - 00:00,113.22,29.44,7.66,192.91,70.98,0.98
691,22-Nov-2018 - 00:00,23-Nov-2018 - 00:00,82.21,30.03,7.98,161.39,57.86,0.76
692,23-Nov-2018 - 00:00,24-Nov-2018 - 00:00,88.08,16.44,11.76,174.21,66.43,0.94
693,24-Nov-2018 - 00:00,25-Nov-2018 - 00:00,94.87,18.9,12.28,174.59,56.99,0.97
694,25-Nov-2018 - 00:00,26-Nov-2018 - 00:00,89.79,17.29,14.5,159.01,55.09,1.07
695,26-Nov-2018 - 00:00,27-Nov-2018 - 00:00,93.49,13.86,14.96,171.08,61.81,0.95
696,27-Nov-2018 - 00:00,28-Nov-2018 - 00:00,59.1,10.76,9.22,111.75,53.14,0.78
697,28-Nov-2018 - 00:00,29-Nov-2018 - 00:00,66.38,11.68,7.76,125.6,56.38,0.86
698,29-Nov-2018 - 00:00,30-Nov-2018 - 00:00,78.19,13.39,9.43,149.65,58.48,0.88
699,30-Nov-2018 - 00:00,01-Dec-2018 - 00:00,70.85,15.23,10.5,163.26,55.27,0.65
,,,,,,,,
701,02-Dec-2018 - 00:00,03-Dec-2018 - 00:00,84.98,16.83,8.26,147.35,55.25,0.79
702,03-Dec-2018 - 00:00,04-Dec-2018 - 00:00,101.18,15.42,11.02,178.87,61.7,0.9
703,04-Dec-2018 - 00:00,05-Dec-2018 - 00:00,109.82,16.63,11.31,192.56,59.63,0.99
704,05-Dec-2018 - 00:00,06-Dec-2018 - 00:00,94.56,19.64,13.75,181.49,56.72,0.98
705,06-Dec-2018 - 00:00,07-Dec-2018 - 00:00,107.77,21.6,10.45,208.04,54.05,1.11
706,07-Dec-2018 - 00:00,08-Dec-2018 - 00:00,110.09,20.99,15.83,199.56,57.8,0.86
707,08-Dec-2018 - 00:00,09-Dec-2018 - 00:00,100.63,19.8,13.34,183.8,55.72,1.05
708,09-Dec-2018 - 00:00,10-Dec-2018 - 00:00,106.56,19.08,15.11,194.26,62.13,1.22
709,10-Dec-2018 - 00:00,11-Dec-2018 - 00:00,90.74,15.23,13.22,176.71,58.48,1.51
710,11-Dec-2018 - 00:00,12-Dec-2018 - 00:00,121.15,11.33,19.49,215.72,81.12,1.06
711,12-Dec-2018 - 00:00,13-Dec-2018 - 00:00,115.36,13.1,18.59,212.63,93.79,1.23
712,13-Dec-2018 - 00:00,14-Dec-2018 - 00:00,100.48,14.93,12.39,198.08,90.69,1.18
713,14-Dec-2018 - 00:00,15-Dec-2018 - 00:00,85.92,26.5,12.34,153.12,63.14,0.49
714,15-Dec-2018 - 00:00,16-Dec-2018 - 00:00,72.86,29.1,6.52,134.34,52.66,0.55
715,16-Dec-2018 - 00:00,17-Dec-2018 - 00:00,60.19,27.36,7.95,114.59,49.62,0.67
716,17-Dec-2018 - 00:00,18-Dec-2018 - 00:00,75.31,11.92,7.02,125.31,42.38,0.84
717,18-Dec-2018 - 00:00,19-Dec-2018 - 00:00,43.18,14.42,1.65,65.96,24.17,0.33
718,19-Dec-2018 - 00:00,20-Dec-2018 - 00:00,56.89,12.6,2.41,94.16,45.88,0.78
719,20-Dec-2018 - 00:00,21-Dec-2018 - 00:00,111.67,17.51,4.98,191.86,52.99,1
720,21-Dec-2018 - 00:00,22-Dec-2018 - 00:00,140.67,19.12,8.11,211.11,55.29,0.92
721,22-Dec-2018 - 00:00,23-Dec-2018 - 00:00,120.22,18.07,7.48,191.74,51.89,0.84
722,23-Dec-2018 - 00:00,24-Dec-2018 - 00:00,114.67,18.86,6.78,173.89,48.8,0.79
723,24-Dec-2018 - 00:00,25-Dec-2018 - 00:00,110.1,19.27,9.41,189.17,52.77,0.97
724,25-Dec-2018 - 00:00,26-Dec-2018 - 00:00,125.76,17.32,16.36,193.69,60.69,1
725,26-Dec-2018 - 00:00,27-Dec-2018 - 00:00,112.66,15.32,11.95,177.24,61.4,0.93
726,27-Dec-2018 - 00:00,28-Dec-2018 - 00:00,100.43,13.84,16.42,161.88,58.91,0.84
727,28-Dec-2018 - 00:00,29-Dec-2018 - 00:00,82.09,17.57,14.89,150.72,51.99,0.66
728,29-Dec-2018 - 00:00,30-Dec-2018 - 00:00,86.59,17.1,10.47,140.16,51.91,0.69
729,30-Dec-2018 - 00:00,31-Dec-2018 - 00:00,101.57,18.25,8.07,158.26,49.97,0.6
730,31-Dec-2018 - 00:00,01-Jan-2019 - 00:00,104.88,17.37,9.86,164.3,55.05,0.72
731,01-Jan-2019 - 00:00,02-Jan-2019 - 00:00,117.49,15.21,9.64,171.7,57.58,0.91
732,02-Jan-2019 - 00:00,03-Jan-2019 - 00:00,126.9,12.39,14.5,202.64,67.63,1.26
733,03-Jan-2019 - 00:00,04-Jan-2019 - 00:00,169.02,11.84,17.53,261.39,72.06,1.1
734,04-Jan-2019 - 00:00,05-Jan-2019 - 00:00,144.45,10.24,14.32,234.55,71.65,1.18
735,05-Jan-2019 - 00:00,06-Jan-2019 - 00:00,117.99,9.86,8.61,199.93,67.35,0.86
736,06-Jan-2019 - 00:00,07-Jan-2019 - 00:00,106.56,8.75,9.72,164.96,65.25,1.27
737,07-Jan-2019 - 00:00,08-Jan-2019 - 00:00,97,7.84,9.97,166.76,61.75,0.69
738,08-Jan-2019 - 00:00,09-Jan-2019 - 00:00,86.85,11.91,12.16,159.72,50.37,0.78
739,09-Jan-2019 - 00:00,10-Jan-2019 - 00:00,106.57,12.66,14.8,177.66,54.3,0.9
740,10-Jan-2019 - 00:00,11-Jan-2019 - 00:00,106.3,12.27,11.63,178.13,62.37,0.82
741,11-Jan-2019 - 00:00,12-Jan-2019 - 00:00,103.35,13.14,10.71,182.87,64.65,0.77
742,12-Jan-2019 - 00:00,13-Jan-2019 - 00:00,117,15.12,13.99,191.3,67.53,1.16
743,13-Jan-2019 - 00:00,14-Jan-2019 - 00:00,152.12,14.44,17.69,260.34,76.67,1.19
744,14-Jan-2019 - 00:00,15-Jan-2019 - 00:00,142.61,14.49,17.12,234.39,63.51,0.76
745,15-Jan-2019 - 00:00,16-Jan-2019 - 00:00,85.87,12.14,15.89,146.58,53.25,0.6
746,16-Jan-2019 - 00:00,17-Jan-2019 - 00:00,79.51,10.2,11.92,152.83,59.87,0.96
747,17-Jan-2019 - 00:00,18-Jan-2019 - 00:00,105.92,9.86,14.83,178.27,68.17,0.88
748,18-Jan-2019 - 00:00,19-Jan-2019 - 00:00,109.36,9.87,15.68,197.71,64.72,0.83
749,19-Jan-2019 - 00:00,20-Jan-2019 - 00:00,115.42,9.2,14.17,203.06,68.13,1.1
750,20-Jan-2019 - 00:00,21-Jan-2019 - 00:00,117.44,7.6,18.81,207.42,73.18,1.06
751,21-Jan-2019 - 00:00,22-Jan-2019 - 00:00,146.29,9.08,19.55,248.12,75.6,1.38
752,22-Jan-2019 - 00:00,23-Jan-2019 - 00:00,159.97,13.27,19.44,288.79,66.78,1.13
753,23-Jan-2019 - 00:00,24-Jan-2019 - 00:00,146.66,16.73,21.93,240.92,60.3,1.05
754,24-Jan-2019 - 00:00,25-Jan-2019 - 00:00,93.21,13.69,15.64,163.28,39,0.69
755,25-Jan-2019 - 00:00,26-Jan-2019 - 00:00,87.06,11,10.33,146.44,26.66,0.61
756,26-Jan-2019 - 00:00,27-Jan-2019 - 00:00,87.06,8.85,7.95,146.52,24.35,0.5
757,27-Jan-2019 - 00:00,28-Jan-2019 - 00:00,65.2,11.61,5.62,114.76,23,0.46
758,28-Jan-2019 - 00:00,29-Jan-2019 - 00:00,53.61,12.1,5.5,90.39,24.07,0.36
759,29-Jan-2019 - 00:00,30-Jan-2019 - 00:00,56.75,16.66,8.52,118.79,33.76,0.32
760,30-Jan-2019 - 00:00,31-Jan-2019 - 00:00,62.67,12.01,9,129.13,49.12,0.54
761,31-Jan-2019 - 00:00,01-Feb-2019 - 00:00,98.5,11,12.01,190.24,50.33,0.89
762,01-Feb-2019 - 00:00,02-Feb-2019 - 00:00,113.9,11.09,15.24,171.02,62.43,0.77
763,02-Feb-2019 - 00:00,03-Feb-2019 - 00:00,98.75,9.42,20.93,152.85,82.77,0.75
764,03-Feb-2019 - 00:00,04-Feb-2019 - 00:00,126.29,9.11,19.7,180.48,79.15,0.89
765,04-Feb-2019 - 00:00,05-Feb-2019 - 00:00,85.65,12.64,9.87,169.71,91.48,
766,05-Feb-2019 - 00:00,06-Feb-2019 - 00:00,94.3,19.56,16.78,144.73,47.43,0.47
767,06-Feb-2019 - 00:00,07-Feb-2019 - 00:00,115.2,14.43,17.8,181.6,32.59,1.12
768,07-Feb-2019 - 00:00,08-Feb-2019 - 00:00,135.33,12.28,22.84,218.65,20.77,0.9
769,08-Feb-2019 - 00:00,09-Feb-2019 - 00:00,128.93,8.55,13.99,185.44,24.78,0.6
770,09-Feb-2019 - 00:00,10-Feb-2019 - 00:00,89.44,6.06,4.79,112.8,19.65,0.48
771,10-Feb-2019 - 00:00,11-Feb-2019 - 00:00,66.8,8.9,7.26,103.22,15.73,0.33
772,11-Feb-2019 - 00:00,12-Feb-2019 - 00:00,59.08,8.82,6.72,92.57,9.83,0.42
773,12-Feb-2019 - 00:00,13-Feb-2019 - 00:00,71.64,7.8,11.09,106.25,5.41,0.54
774,13-Feb-2019 - 00:00,14-Feb-2019 - 00:00,82.95,7.5,11.43,140.61,4.06,0.66
775,14-Feb-2019 - 00:00,15-Feb-2019 - 00:00,102.22,9.62,20.76,154.48,4.03,0.71
776,15-Feb-2019 - 00:00,16-Feb-2019 - 00:00,88.29,7.68,12.21,128.83,5.18,0.59
777,16-Feb-2019 - 00:00,17-Feb-2019 - 00:00,26.2,9.9,11.46,43.21,5.25,0.54
778,17-Feb-2019 - 00:00,18-Feb-2019 - 00:00,45.05,10.03,9.21,77.91,3.62,0.25
779,18-Feb-2019 - 00:00,19-Feb-2019 - 00:00,66.43,10.41,16.05,132.69,3.53,0.57
780,19-Feb-2019 - 00:00,20-Feb-2019 - 00:00,100.94,7.82,23.5,174.57,3.23,0.99
781,20-Feb-2019 - 00:00,21-Feb-2019 - 00:00,99.15,6.52,16.73,160.43,3.49,0.59
782,21-Feb-2019 - 00:00,22-Feb-2019 - 00:00,95.67,30.73,18.06,170.24,68.35,0.96
783,22-Feb-2019 - 00:00,23-Feb-2019 - 00:00,138.71,35.84,7.5,212.8,197.4,1.04
784,23-Feb-2019 - 00:00,24-Feb-2019 - 00:00,100.4,13.16,4.89,168.45,169.7,0.74
785,24-Feb-2019 - 00:00,25-Feb-2019 - 00:00,57.63,17.73,4.85,93.95,205.28,0.54
786,25-Feb-2019 - 00:00,26-Feb-2019 - 00:00,38.69,23.59,5.71,61,126.95,0.51
787,26-Feb-2019 - 00:00,27-Feb-2019 - 00:00,50.77,20.14,7.03,70.08,34.32,0.45
788,27-Feb-2019 - 00:00,28-Feb-2019 - 00:00,32.57,12.55,2.93,44.53,16.81,0.34
789,28-Feb-2019 - 00:00,01-Mar-2019 - 00:00,33.91,18.32,4.88,58.7,26.14,0.37
790,01-Mar-2019 - 00:00,02-Mar-2019 - 00:00,50.46,29.16,9.85,83.7,65.37,0.64
791,02-Mar-2019 - 00:00,03-Mar-2019 - 00:00,84.83,30.14,18.73,115.51,66.52,0.79
792,03-Mar-2019 - 00:00,04-Mar-2019 - 00:00,87.15,25.94,22.83,133.13,67.81,0.62
793,04-Mar-2019 - 00:00,05-Mar-2019 - 00:00,74.64,18.85,16.8,116.31,54.27,0.57
794,05-Mar-2019 - 00:00,06-Mar-2019 - 00:00,99.41,20.36,9.17,136.33,40.17,0.7
795,06-Mar-2019 - 00:00,07-Mar-2019 - 00:00,80.5,19.04,10.06,127.93,44.32,0.53
796,07-Mar-2019 - 00:00,08-Mar-2019 - 00:00,56.33,21.1,13.94,97.81,45.97,0.44
797,08-Mar-2019 - 00:00,09-Mar-2019 - 00:00,64.73,18.44,15.4,111.55,49.55,0.44
798,09-Mar-2019 - 00:00,10-Mar-2019 - 00:00,72.53,15.88,19.58,121.25,52.53,0.77
799,10-Mar-2019 - 00:00,11-Mar-2019 - 00:00,108.25,16.89,16.66,164.62,56.64,0.73
,,,,,,,,
801,12-Mar-2019 - 00:00,13-Mar-2019 - 00:00,107.7,15.32,21.08,169.67,60.78,0.79
802,13-Mar-2019 - 00:00,14-Mar-2019 - 00:00,75.38,17.24,8.99,131.94,51.91,1
803,14-Mar-2019 - 00:00,15-Mar-2019 - 00:00,99.49,19.26,19.25,158.75,47.92,0.68
804,15-Mar-2019 - 00:00,16-Mar-2019 - 00:00,58.13,16.71,5.12,94.73,31.29,0.75
805,16-Mar-2019 - 00:00,17-Mar-2019 - 00:00,48.51,17.12,7.07,71.75,42.46,1.01
806,17-Mar-2019 - 00:00,18-Mar-2019 - 00:00,63.16,20.36,12.03,104.27,35.55,0.42
807,18-Mar-2019 - 00:00,19-Mar-2019 - 00:00,48.57,17.72,12.83,94.83,33.77,0.8
808,19-Mar-2019 - 00:00,20-Mar-2019 - 00:00,62.57,19.91,14.18,115.97,24.75,0.68
809,20-Mar-2019 - 00:00,21-Mar-2019 - 00:00,85.82,13.77,27.87,166.87,17.1,0.98
810,21-Mar-2019 - 00:00,22-Mar-2019 - 00:00,85.2,15.9,27.97,150.55,9.28,0.77
811,22-Mar-2019 - 00:00,23-Mar-2019 - 00:00,50.18,14.74,13.45,94.41,6.89,0.86
812,23-Mar-2019 - 00:00,24-Mar-2019 - 00:00,56.59,15.76,22.52,109.25,6.57,0.34
813,24-Mar-2019 - 00:00,25-Mar-2019 - 00:00,81.46,16.67,22.11,162.01,6.08,0.67
814,25-Mar-2019 - 00:00,26-Mar-2019 - 00:00,87.14,11.31,21.4,179.28,6.49,0.65
815,26-Mar-2019 - 00:00,27-Mar-2019 - 00:00,73.44,11.02,12.99,159.38,5.31,0.68
816,27-Mar-2019 - 00:00,28-Mar-2019 - 00:00,45.39,12.22,7.3,80.25,5.53,0.69
817,28-Mar-2019 - 00:00,29-Mar-2019 - 00:00,75.73,15.05,13.1,116.98,5.72,0.73
818,29-Mar-2019 - 00:00,30-Mar-2019 - 00:00,83.97,15.4,10.09,130.76,5.19,0.76
819,30-Mar-2019 - 00:00,31-Mar-2019 - 00:00,68.22,19.52,1.75,98.95,19.45,0.46
820,31-Mar-2019 - 00:00,01-Apr-2019 - 00:00,68.12,18.99,4.71,102.11,27.72,0.37
821,01-Apr-2019 - 00:00,02-Apr-2019 - 00:00,42.42,17.06,2.36,74.5,27,0.38
822,02-Apr-2019 - 00:00,03-Apr-2019 - 00:00,48.91,29.68,6.84,79.18,38.03,0.51
823,03-Apr-2019 - 00:00,04-Apr-2019 - 00:00,68.93,20.9,3.59,102.57,30.37,0.45
824,04-Apr-2019 - 00:00,05-Apr-2019 - 00:00,56.91,20.66,2.22,85.83,20.09,0.4
825,05-Apr-2019 - 00:00,06-Apr-2019 - 00:00,56.59,16.87,0.83,89.28,18.72,0.43
826,06-Apr-2019 - 00:00,07-Apr-2019 - 00:00,52.81,23.24,1.3,77.52,19.2,0.38
827,07-Apr-2019 - 00:00,08-Apr-2019 - 00:00,44.01,27.42,1.96,61.14,24.55,0.47
828,08-Apr-2019 - 00:00,09-Apr-2019 - 00:00,38.72,28.19,4.61,60.17,24.14,0.31
829,09-Apr-2019 - 00:00,10-Apr-2019 - 00:00,62.63,22.79,3.98,110.62,37.48,0.55
830,10-Apr-2019 - 00:00,11-Apr-2019 - 00:00,48.68,15.48,1.13,84.89,25.86,0.45
831,11-Apr-2019 - 00:00,12-Apr-2019 - 00:00,66.64,19.45,0.8,98.47,25.24,0.51
832,12-Apr-2019 - 00:00,13-Apr-2019 - 00:00,50.78,19.64,0.78,78.76,20.88,0.42
833,13-Apr-2019 - 00:00,14-Apr-2019 - 00:00,48.07,37.67,1.93,81.1,24.09,0.38
834,14-Apr-2019 - 00:00,15-Apr-2019 - 00:00,53.96,28.84,1.98,86.86,22.77,0.37
835,15-Apr-2019 - 00:00,16-Apr-2019 - 00:00,57.13,34.61,2.93,110.7,23.54,0.44
836,16-Apr-2019 - 00:00,17-Apr-2019 - 00:00,72.03,38.4,2.77,131.28,23.66,0.5
837,17-Apr-2019 - 00:00,18-Apr-2019 - 00:00,85.99,43.04,3.73,162.93,21.75,0.32
838,18-Apr-2019 - 00:00,19-Apr-2019 - 00:00,54.57,44.94,6.9,90.52,27.67,0.42
839,19-Apr-2019 - 00:00,20-Apr-2019 - 00:00,38.7,51.58,7.57,75.22,31.79,0.31
840,20-Apr-2019 - 00:00,21-Apr-2019 - 00:00,39,55.95,8.49,74.91,35.82,0.43
841,21-Apr-2019 - 00:00,22-Apr-2019 - 00:00,52.65,47.07,6.46,112.95,31,0.28
842,22-Apr-2019 - 00:00,23-Apr-2019 - 00:00,43.48,38.92,1.97,72.26,31.68,0.42
843,23-Apr-2019 - 00:00,24-Apr-2019 - 00:00,39.4,36.06,3,64.19,26.28,0.31
844,24-Apr-2019 - 00:00,25-Apr-2019 - 00:00,66.01,28.83,3.25,103.16,31.85,0.48
845,25-Apr-2019 - 00:00,26-Apr-2019 - 00:00,37.35,27.3,1.54,67.13,20.21,0.36
846,26-Apr-2019 - 00:00,27-Apr-2019 - 00:00,36.9,26.86,2.21,81.54,20.79,0.4
847,27-Apr-2019 - 00:00,28-Apr-2019 - 00:00,50.56,25.89,1.2,96.91,22.4,0.44
848,28-Apr-2019 - 00:00,29-Apr-2019 - 00:00,57.58,41.1,5.48,123.11,28.51,0.52
849,29-Apr-2019 - 00:00,30-Apr-2019 - 00:00,52.12,44.34,7.93,118.01,28.57,0.36
850,30-Apr-2019 - 00:00,01-May-2019 - 00:00,30.16,35.6,2.05,79.55,24.93,0.33
851,01-May-2019 - 00:00,02-May-2019 - 00:00,28.92,24.26,1.52,49.53,18.92,0.31
852,02-May-2019 - 00:00,03-May-2019 - 00:00,22.67,17.07,0.96,40.18,19.46,0.4
853,03-May-2019 - 00:00,04-May-2019 - 00:00,19.91,13.05,0.8,31.48,18.48,0.34
854,04-May-2019 - 00:00,05-May-2019 - 00:00,21.12,18.76,0.64,40.23,18.56,0.42
855,05-May-2019 - 00:00,06-May-2019 - 00:00,35.68,24.94,0.79,77.47,26.25,0.49
856,06-May-2019 - 00:00,07-May-2019 - 00:00,46.62,68.09,5.36,100.77,32.76,0.43
857,07-May-2019 - 00:00,08-May-2019 - 00:00,53.85,62.01,7.14,121.79,31.96,0.5
858,08-May-2019 - 00:00,09-May-2019 - 00:00,59.18,92.22,9.6,155.3,35.18,0.52
859,09-May-2019 - 00:00,10-May-2019 - 00:00,74.84,93.17,10.28,173.84,34,0.66
860,10-May-2019 - 00:00,11-May-2019 - 00:00,76.19,79.7,10.47,171.7,34.7,0.53
861,11-May-2019 - 00:00,12-May-2019 - 00:00,64.52,74.23,3.48,136.79,23.35,0.47
862,12-May-2019 - 00:00,13-May-2019 - 00:00,49.67,58.71,0.67,80.78,16.47,0.35
863,13-May-2019 - 00:00,14-May-2019 - 00:00,55.7,64.87,0.34,124.62,19.18,0.55
864,14-May-2019 - 00:00,15-May-2019 - 00:00,44.61,63.16,0.64,71.27,25.3,0.4
865,15-May-2019 - 00:00,16-May-2019 - 00:00,41.5,66.51,0.77,61.16,21.91,0.32
866,16-May-2019 - 00:00,17-May-2019 - 00:00,57.92,77.2,3.39,98.07,26.76,0.48
867,17-May-2019 - 00:00,18-May-2019 - 00:00,51.1,67.53,2.67,102.4,23.62,0.41
868,18-May-2019 - 00:00,19-May-2019 - 00:00,59.37,70.32,4.15,119,21.73,0.35
869,19-May-2019 - 00:00,20-May-2019 - 00:00,59.7,70.66,4.39,112.93,23.54,0.54
870,20-May-2019 - 00:00,21-May-2019 - 00:00,49.31,65.68,2.87,99.36,20.63,0.42
871,21-May-2019 - 00:00,22-May-2019 - 00:00,47.72,56.43,5,91.91,21.23,0.4
872,22-May-2019 - 00:00,23-May-2019 - 00:00,48.61,20.34,2.34,84.44,19.13,0.4
873,23-May-2019 - 00:00,24-May-2019 - 00:00,32.69,20.92,2.46,56.69,17.74,0.3
874,24-May-2019 - 00:00,25-May-2019 - 00:00,35.57,27.4,3.06,65.75,20.12,0.43
875,25-May-2019 - 00:00,26-May-2019 - 00:00,46.06,22.74,2.39,73.8,23.63,0.47
876,26-May-2019 - 00:00,27-May-2019 - 00:00,37.89,38.23,2.75,66.59,23.26,0.36
877,27-May-2019 - 00:00,28-May-2019 - 00:00,41.83,21.86,2.1,82.68,19.67,0.38
878,28-May-2019 - 00:00,29-May-2019 - 00:00,42.63,20.56,2.56,81.19,17.35,0.42
879,29-May-2019 - 00:00,30-May-2019 - 00:00,41.05,21.71,2.28,71.8,21.8,0.38
880,30-May-2019 - 00:00,31-May-2019 - 00:00,41.8,23.27,1.4,75.2,18.82,0.39
881,31-May-2019 - 00:00,01-Jun-2019 - 00:00,38.89,21.22,0.7,74.01,22.82,0.42
882,01-Jun-2019 - 00:00,02-Jun-2019 - 00:00,59.18,26.28,0.72,96.69,35.17,0.55
883,02-Jun-2019 - 00:00,03-Jun-2019 - 00:00,33.74,19.34,0.26,58.91,17.84,0.33
884,03-Jun-2019 - 00:00,04-Jun-2019 - 00:00,31.28,23.25,1.43,51.99,24.77,0.45
885,04-Jun-2019 - 00:00,05-Jun-2019 - 00:00,47.77,21.05,2.25,74.96,27.23,0.52
